Temperature,Humidity,Pressure,Light,Cloudiness,API_Rain,Predict_Rain
35.0,84.2,1021.7,353,89,0,0
34.8,95.4,1017.6,3311,100,1,1
38.1,58.6,1006.3,83,8,0,0
31.7,42.7,1009.4,2309,18,1,0
32.6,48.3,1007.4,1737,51,0,0
33.8,78.6,997.9,464,71,0,0
33.6,44.0,1003.9,1875,9,1,0
24.4,65.0,994.9,2670,99,0,0
34.1,93.9,998.8,1698,97,0,1
21.2,84.1,1014.2,2279,39,1,0
29.0,70.8,1009.7,3198,50,0,0
39.8,50.8,994.5,3487,99,0,0
37.8,46.6,1002.5,1088,44,0,0
37.3,60.0,1012.6,2292,73,0,0
25.9,75.1,1014.0,950,55,1,0
35.7,44.3,1011.1,2085,44,0,0
32.4,40.5,1014.0,214,62,0,1
23.7,75.3,1007.9,2318,44,1,0
34.1,97.7,1017.8,3285,86,0,1
37.8,61.3,1003.3,294,3,1,0
30.3,77.6,999.7,1534,90,0,0
24.1,72.4,1005.0,962,59,1,1
23.4,73.5,1005.0,3909,90,1,1
28.9,88.0,1022.1,471,72,1,0
36.5,95.0,1007.0,667,71,0,0
35.6,62.2,1003.4,294,2,1,0
38.4,86.7,999.8,4085,13,0,1
25.6,67.4,997.4,3491,81,0,0
32.9,80.4,1002.4,1128,97,0,0
38.5,86.1,1011.6,3213,78,0,0
37.0,46.7,1016.0,3594,22,0,0
29.9,83.5,1012.1,2750,96,0,0
35.4,73.6,993.0,3276,49,0,0
27.6,88.5,1014.0,3196,92,0,0
37.8,67.1,1014.2,22,40,0,0
38.4,84.3,1009.6,2976,18,0,0
27.3,96.3,1001.1,2507,51,0,1
26.5,84.1,1010.2,1333,38,0,0
37.4,54.9,996.8,2881,64,0,0
22.3,52.9,994.9,2725,86,1,1
26.1,83.9,1008.7,662,63,1,0
23.3,77.0,1016.0,1078,82,0,0
29.3,56.1,996.4,96,38,0,0
32.7,86.7,1018.4,3552,28,1,0
32.0,42.1,1013.4,629,3,0,0
23.4,95.5,1002.5,353,50,0,1
31.6,60.2,1018.9,2009,72,1,0
36.1,70.5,993.0,3497,48,0,0
36.0,94.6,1015.6,891,73,1,0
31.8,81.7,1005.8,3197,65,0,0
37.6,54.3,995.6,366,60,0,0
40.0,68.0,1015.8,2880,70,0,0
25.2,65.1,1017.0,1926,12,0,0
38.9,45.9,1013.0,2005,57,1,0
23.3,67.4,1007.5,71,10,0,0
32.0,74.3,1016.0,3241,89,0,0
29.5,82.2,991.0,1127,69,0,0
20.9,54.1,1005.3,352,92,0,0
21.4,46.4,1023.5,2253,18,1,0
29.5,78.4,1017.7,1525,52,0,1
25.4,61.4,1003.1,836,5,0,0
30.7,87.2,998.1,1584,67,1,1
28.0,42.5,1015.6,1142,41,0,0
39.5,85.4,1010.9,1835,28,0,1
25.5,49.6,1009.5,4019,4,0,0
28.1,43.6,1001.6,3709,58,1,0
24.7,86.2,997.4,484,24,0,1
39.5,65.3,1015.0,3239,99,1,1
24.6,57.2,1000.4,1213,50,0,0
23.9,46.6,1004.9,2908,92,0,0
29.7,85.8,999.3,989,27,1,1
23.6,45.6,994.1,1247,7,0,0
24.6,63.8,1003.9,3696,89,0,0
38.8,90.9,1015.5,584,27,0,0
36.6,89.4,1021.1,3120,96,0,0
30.3,74.3,1003.2,1707,22,0,0
33.3,47.7,999.0,2930,70,0,0
31.4,75.3,1021.0,2847,37,1,0
24.8,80.9,1022.0,193,31,0,0
27.2,74.4,993.2,2917,56,1,0
37.7,69.1,1020.4,3721,44,1,0
21.1,95.2,1021.6,3021,22,0,1
33.4,78.5,1007.1,3841,37,0,0
25.2,68.9,997.1,2474,39,0,0
29.3,48.3,1014.2,2858,51,0,0
37.8,68.6,1014.4,12,57,1,0
24.0,61.3,1020.7,2912,59,0,0
25.1,46.6,1017.5,2176,69,0,0
22.7,70.3,1016.7,2489,14,0,0
39.7,70.9,990.7,2932,66,1,0
21.4,82.1,995.0,3529,55,0,0
27.9,87.5,1007.9,1745,46,0,0
30.8,48.1,998.5,198,10,0,0
39.8,66.4,1024.5,1701,96,1,1
20.3,67.2,1024.0,3452,91,1,1
28.1,98.7,1002.5,1462,98,0,1
29.2,99.1,996.6,1290,90,0,1
27.2,46.5,1001.0,2889,34,0,0
39.0,74.6,994.4,3436,16,0,0
26.6,56.4,995.1,64,85,0,0
21.6,90.5,1005.6,2911,35,0,0
29.1,95.8,1007.7,0,63,1,1
24.2,40.2,1017.0,3634,5,0,1
30.8,83.5,1013.5,2575,4,0,0
20.7,54.2,1010.6,2709,1,0,0
22.5,71.2,995.0,3265,77,1,0
23.4,53.4,1020.4,3243,6,0,0
24.9,82.6,1019.6,2207,76,0,0
27.4,71.7,1007.8,3341,8,0,0
21.9,51.9,1014.4,2550,61,1,0
38.0,43.7,992.4,3510,10,0,0
24.1,91.9,994.3,146,73,0,1
30.4,53.5,1008.8,2179,23,0,0
36.3,61.7,1016.7,3181,56,1,0
33.8,87.0,1020.8,2771,0,0,0
32.9,46.0,999.6,2503,94,1,1
32.7,97.3,1021.0,2179,44,0,1
26.1,95.8,1018.1,574,100,0,1
26.1,84.4,1009.9,1837,60,0,0
29.5,95.2,999.3,2134,18,1,1
28.7,45.9,991.5,2776,87,0,0
26.7,68.0,1014.5,1212,34,0,0
37.0,42.3,1021.2,2272,37,0,0
30.4,60.2,1022.7,2605,32,0,0
36.7,42.6,1005.0,2598,70,0,0
32.6,47.6,996.0,2874,84,0,0
36.0,55.9,998.3,1949,42,0,0
22.4,83.0,999.3,3664,41,0,0
38.8,66.7,990.8,1524,52,0,0
37.1,98.8,1003.4,61,81,0,1
23.1,83.0,1021.5,3116,19,0,0
24.0,68.4,992.6,2426,49,0,0
34.1,42.9,1014.1,1656,24,1,0
25.4,94.9,1000.2,431,15,1,1
40.0,82.6,999.7,3276,48,0,0
28.3,73.6,1014.2,2404,70,0,0
21.8,58.4,1003.4,3299,74,0,0
21.6,45.7,1012.6,1763,85,0,0
22.0,67.8,1004.0,2439,22,0,0
38.3,76.8,1004.0,729,64,1,0
39.4,81.7,991.2,2942,69,0,0
35.8,78.2,993.4,1910,42,0,0
34.0,51.0,1013.7,1203,51,0,0
22.4,52.4,1024.8,387,73,0,0
34.7,40.7,1023.8,3532,26,0,0
35.1,71.3,1020.6,3872,58,1,0
28.3,99.5,1023.4,1219,5,0,1
31.5,77.7,1023.2,2747,94,0,0
28.9,78.2,993.5,1919,31,1,0
21.1,61.3,1004.3,2288,94,0,0
25.3,57.8,1014.0,874,62,0,0
36.3,83.0,1002.4,1749,10,0,0
20.5,63.4,1007.9,5,48,1,0
33.2,86.3,1011.8,3851,41,0,0
22.1,64.8,994.0,3694,53,1,0
22.9,86.6,996.4,1948,40,0,0
38.1,54.7,991.8,644,82,0,0
37.3,40.9,997.4,3673,66,1,0
32.0,78.0,1012.3,204,20,0,0
20.3,100.0,1018.8,3478,6,1,1
39.6,59.1,991.0,3710,14,1,0
37.7,46.3,1011.9,3060,60,0,0
37.0,65.5,1019.1,2025,52,0,0
21.3,61.6,1017.0,1542,70,0,0
35.2,44.5,997.7,3229,66,0,0
26.8,98.1,993.5,166,32,0,1
33.7,69.9,1019.7,2750,39,0,0
33.2,59.0,1019.8,37,95,1,1
26.0,98.6,995.2,344,52,1,1
36.1,72.1,993.6,2359,26,0,0
20.8,47.2,1012.0,3210,24,1,0
39.6,98.2,997.5,1387,44,1,1
28.8,50.6,1000.8,572,58,1,0
38.0,85.0,1009.5,1559,57,1,0
26.9,93.8,1014.6,418,65,1,0
26.1,88.5,1007.9,3290,84,0,0
24.7,42.4,1015.5,3932,36,1,0
37.1,54.0,1002.8,1771,1,1,0
38.7,96.5,1017.4,3748,4,0,1
32.6,64.8,1004.4,3231,63,0,0
31.7,76.0,1013.4,3228,89,0,0
32.2,70.8,990.3,9,63,0,0
39.9,69.7,1017.1,22,26,1,0
30.8,81.1,1016.1,2802,75,1,0
22.4,94.8,1020.3,2592,66,1,0
34.6,69.2,999.7,2783,8,1,0
20.0,59.4,993.6,2374,71,0,0
32.4,48.1,1010.1,2809,56,0,0
36.4,82.4,999.1,2322,3,0,0
20.1,50.9,996.4,904,52,0,0
20.9,68.2,1019.6,1597,96,0,0
23.7,41.1,1006.0,1922,44,0,0
36.8,70.6,1004.9,1913,2,0,0
36.6,98.2,1017.2,2376,20,0,1
25.8,49.8,1014.7,813,93,0,0
27.9,85.1,1008.5,2097,2,0,0
34.4,71.0,995.9,1541,88,0,0
34.3,40.4,1012.9,3166,55,1,0
38.8,64.7,993.8,1408,0,0,0
26.4,64.3,1003.2,1370,30,0,0
24.7,99.6,993.6,250,72,0,1
36.7,88.3,1014.5,3789,60,0,0
35.2,84.8,998.9,2836,21,0,0
26.0,72.5,1012.1,601,35,0,0
38.0,42.5,1006.5,1526,39,0,0
20.7,58.4,992.2,3281,58,0,0
32.2,59.8,1023.5,1644,75,0,0
34.2,56.7,1023.5,1097,55,0,0
34.8,46.9,992.6,2727,16,0,0
35.6,83.7,1007.9,683,95,0,0
35.1,86.6,995.0,1497,62,1,1
24.2,98.1,1008.0,200,33,0,1
39.0,97.5,991.7,1465,73,1,0
29.4,46.8,1014.6,1159,34,0,0
33.0,90.3,1003.0,765,7,1,1
21.9,51.4,997.4,3844,59,1,0
20.6,44.0,1018.9,369,81,0,0
25.8,42.1,1005.4,1266,19,0,0
26.9,43.4,1021.5,2688,15,0,0
37.1,50.1,1015.7,3987,66,0,0
23.8,42.9,1015.2,2131,14,0,0
33.2,87.4,1024.8,1089,28,1,0
38.9,59.3,1003.5,1182,90,0,0
28.5,50.0,1020.2,2260,88,0,0
33.0,84.9,1012.3,407,7,1,0
23.2,65.7,1004.5,2610,79,1,0
25.2,49.1,1003.9,3178,48,0,0
36.3,79.9,1019.7,274,10,0,0
36.6,68.6,998.3,849,12,0,0
29.2,72.3,1001.7,3816,64,0,0
35.9,86.2,1024.5,1667,38,0,0
26.5,75.8,1022.1,725,68,0,1
24.7,79.3,1018.3,843,57,0,0
31.6,53.0,998.4,3136,38,1,0
37.0,99.9,1002.3,2628,29,1,1
21.9,54.3,1007.5,1206,26,0,0
30.1,91.4,1012.6,3393,15,0,0
20.3,76.6,1007.7,2070,74,0,0
24.7,68.8,1015.5,1953,22,0,0
22.1,89.5,1003.1,2687,12,1,1
39.4,90.3,1014.4,1664,21,0,0
39.2,98.8,1016.4,1514,42,0,1
31.6,76.0,1022.4,2423,96,1,1
31.2,79.8,999.2,1055,44,1,0
26.6,93.1,1019.2,533,6,1,0
27.9,90.0,999.3,2123,59,1,0
22.8,53.1,1012.1,1466,61,0,0
23.8,61.8,1006.3,606,3,0,0
21.7,99.3,996.8,2636,8,0,1
30.8,50.4,1019.9,453,54,0,0
28.4,71.1,1008.6,2460,18,0,0
27.1,71.0,1017.4,4038,2,0,0
37.6,57.9,1009.6,2546,8,0,0
33.8,96.6,1004.1,2168,89,0,1
27.5,80.5,1023.1,1451,95,0,0
22.9,91.7,999.2,2037,0,1,1
34.0,40.4,1023.5,2305,33,0,0
33.4,40.1,1009.8,3037,55,1,0
31.0,95.7,1009.8,1526,44,1,1
40.0,86.1,991.9,1967,81,1,1
32.9,41.5,1003.3,2116,21,0,0
35.9,42.0,1016.8,1286,8,0,0
35.2,85.8,1004.8,2816,60,1,1
26.1,55.0,991.6,1593,89,0,0
27.4,49.0,1021.0,3046,85,1,1
28.8,61.6,1008.5,2716,31,1,1
20.5,90.1,993.8,1681,58,0,1
26.2,54.4,1001.5,2647,76,0,0
35.0,47.1,990.1,1522,75,1,0
29.7,98.9,999.7,526,78,0,1
30.0,97.5,996.2,351,97,0,1
21.7,85.5,990.3,1532,91,1,1
29.1,56.8,1012.1,1005,99,0,0
27.2,62.6,995.4,3734,76,1,0
23.6,54.6,1018.5,104,51,1,0
32.2,46.3,1017.9,473,2,0,0
36.4,54.5,1020.0,3867,50,0,0
29.2,84.8,993.5,542,48,0,0
36.7,56.9,1006.5,3693,3,0,0
29.1,68.7,996.0,3518,100,0,0
21.0,65.5,1023.4,556,55,0,1
23.8,84.8,1013.0,2067,95,0,0
33.4,44.0,1018.1,1609,98,0,0
23.6,82.5,1010.2,1138,43,0,0
25.0,72.0,1010.3,3745,53,1,0
39.4,95.8,990.5,2835,67,0,1
33.8,64.0,1008.4,3830,32,0,0
35.9,69.7,996.7,1908,44,0,0
35.9,59.3,1019.3,54,21,0,0
23.6,42.0,1012.3,178,92,0,0
37.3,47.0,1006.3,1378,27,0,0
24.4,58.8,1013.4,2777,81,0,0
29.0,97.8,993.1,2021,17,0,1
26.7,66.1,1020.2,2400,79,0,0
30.6,67.7,1009.5,3172,4,0,0
38.9,66.8,1018.8,326,21,0,0
27.6,67.7,1020.8,3337,43,0,0
26.6,66.9,1013.5,1431,44,0,0
29.4,95.2,997.9,3292,39,0,1
29.7,57.8,1015.3,3862,43,1,0
23.8,64.2,999.5,1739,52,0,0
33.6,85.9,1014.8,249,2,0,0
21.1,84.6,1017.8,937,10,1,0
29.3,99.9,1009.6,289,87,1,1
32.0,75.3,1019.3,2500,77,0,0
30.2,40.9,1022.7,639,97,0,0
25.8,71.9,1010.5,311,73,0,0
26.8,86.7,1010.4,3318,76,0,0
24.8,64.5,1006.8,3722,37,0,0
37.0,90.2,997.7,2370,68,1,1
29.3,94.6,993.1,348,13,1,1
24.1,96.3,1017.9,524,47,0,1
21.8,97.7,993.7,3013,44,0,1
23.8,94.9,1004.7,3170,87,0,1
21.4,73.4,1002.0,751,2,1,0
40.0,52.3,1011.7,3160,37,0,0
24.0,78.8,997.3,2279,10,0,1
35.2,96.7,1011.2,95,18,0,1
32.4,97.0,997.4,3790,48,0,0
29.6,94.2,1012.2,438,43,1,0
30.4,61.9,1004.2,2392,4,0,0
26.1,60.2,1022.4,3162,53,0,0
23.8,81.7,996.8,3759,51,0,0
35.8,76.4,1011.8,222,54,0,0
30.6,50.2,994.2,3358,78,1,0
30.8,94.3,1008.9,2465,2,0,0
30.3,72.0,1020.9,1727,82,0,0
20.8,50.2,990.2,597,85,0,0
30.2,51.4,994.0,3106,39,0,0
23.6,63.4,1011.9,2957,55,0,0
27.1,63.0,1014.3,10,15,0,0
33.0,52.2,990.9,982,27,0,0
33.8,47.0,1006.7,3994,55,0,0
35.3,83.1,1021.6,619,3,0,0
28.6,52.5,999.9,1811,4,1,0
21.1,91.6,1002.2,1613,15,1,1
36.7,96.6,1020.4,1592,75,1,1
25.0,69.9,1007.2,2556,19,0,0
29.7,66.7,993.5,2529,91,0,0
28.1,92.5,1012.6,115,27,0,0
26.8,62.8,1023.2,266,87,0,0
38.3,59.7,998.9,3594,55,0,0
29.4,99.9,1015.2,3947,20,1,1
25.5,94.7,995.0,2395,25,0,1
22.4,76.7,1015.7,2406,50,0,0
31.1,74.7,1016.1,2347,49,0,0
32.6,59.0,1008.2,350,28,0,0
34.8,99.4,1021.3,520,37,0,1
39.7,79.5,1014.0,1520,25,0,0
39.8,59.9,997.4,792,43,1,0
22.6,61.5,1007.9,3992,53,0,0
28.4,47.0,1019.6,873,60,0,0
20.9,59.2,994.9,1004,9,0,0
28.1,70.6,1017.3,2760,28,1,0
32.4,79.3,996.3,1043,91,0,0
26.0,91.2,1010.6,663,66,1,0
30.8,93.4,1001.0,1774,35,0,1
38.6,73.1,1020.5,674,80,0,0
22.4,85.2,1004.4,1201,36,0,1
22.9,61.9,1017.9,3440,35,0,1
36.8,91.1,1013.7,1254,29,0,0
30.6,78.1,998.5,1958,34,0,0
39.9,88.2,1008.7,1417,6,0,0
22.6,82.1,1019.3,2271,49,0,0
38.8,77.1,1011.3,599,80,0,0
21.7,91.4,992.0,3915,79,0,1
21.3,61.7,1003.8,253,55,0,0
38.1,81.6,995.9,1019,80,0,0
23.9,43.0,996.9,189,64,0,0
28.3,59.8,997.8,707,58,0,0
28.3,93.8,993.6,2535,8,0,1
23.1,90.8,1008.6,2713,52,1,0
38.4,69.2,1004.9,2742,15,1,0
33.0,57.0,1002.7,2599,6,0,0
29.8,80.7,1017.5,129,8,1,1
29.1,56.9,1024.7,2201,44,0,0
25.7,97.5,1021.7,1727,55,0,1
38.4,41.2,1020.0,3701,78,0,0
27.8,74.5,1017.1,1203,66,1,0
28.5,92.0,996.5,3609,70,0,1
39.6,82.8,1012.0,751,77,0,0
31.7,72.5,999.3,2011,51,0,0
27.3,55.3,996.6,400,14,0,0
38.4,52.3,1024.9,1741,16,0,0
39.6,68.6,994.1,1878,95,1,1
22.5,74.1,1022.5,369,66,0,0
20.8,84.1,1024.8,2596,17,1,0
28.0,81.6,1016.9,2716,29,0,0
24.4,89.6,1010.9,2178,83,0,0
38.9,75.0,996.6,3097,83,0,0
33.1,57.3,996.1,4078,5,0,0
30.3,56.5,1004.3,2818,39,0,0
31.0,43.9,1017.0,3538,58,1,1
35.0,78.4,997.9,1448,43,0,0
20.4,58.6,1022.3,3379,81,0,0
36.4,60.1,1010.8,3749,5,0,0
36.8,65.1,995.0,3781,2,1,0
39.5,70.9,1020.8,1311,93,0,1
22.0,51.8,1024.8,1705,80,1,0
34.6,85.3,1003.3,459,87,0,1
33.4,88.4,998.2,3834,22,0,0
39.1,52.1,1001.7,3809,80,0,0
20.0,44.4,1018.8,512,62,0,0
29.2,96.7,1011.1,691,2,0,1
28.2,44.2,1021.8,751,48,0,0
36.0,73.5,998.7,3961,72,0,0
35.5,43.5,1023.5,1358,86,0,1
34.3,46.2,1016.5,716,97,0,0
34.5,61.1,1010.8,2433,22,0,0
20.7,78.6,1023.5,2089,26,1,0
26.3,44.5,996.4,3063,78,1,0
32.2,68.4,993.3,3994,35,0,0
22.7,93.3,1020.1,487,31,1,0
21.0,93.1,993.4,2158,33,0,1
32.8,96.8,1015.9,3279,24,0,1
34.8,43.4,1002.8,2847,38,1,0
25.1,44.9,1021.1,2693,37,0,0
21.4,91.3,1022.0,2182,52,0,0
38.6,53.1,1014.0,553,77,1,0
24.0,92.2,999.6,61,98,1,1
37.0,63.8,1012.2,564,22,0,0
37.7,43.9,1024.1,2024,36,1,0
31.0,85.5,1014.0,1579,65,0,0
33.7,76.7,1008.8,613,47,0,0
35.0,53.7,1000.2,436,47,1,0
24.6,96.1,1017.0,1651,69,0,1
34.3,87.7,994.8,880,69,0,1
32.1,68.4,1008.3,3030,39,0,0
21.4,89.7,1023.4,1718,93,0,0
24.3,81.6,1017.5,861,56,0,0
38.1,99.0,1004.2,2059,79,1,1
36.2,86.5,1022.4,2821,58,0,0
29.5,74.2,996.6,2673,84,1,1
21.7,89.2,1022.0,2553,39,1,0
23.5,48.0,1002.3,1211,60,0,0
39.4,91.6,1023.9,959,21,0,0
31.2,73.6,996.5,2774,38,1,0
36.4,53.3,1014.0,3077,52,1,0
40.0,53.4,1004.9,3607,8,1,0
25.7,67.8,1022.4,268,26,0,0
35.6,45.7,1015.3,1201,54,1,0
29.8,50.0,1015.3,2465,76,0,0
38.2,77.9,1006.5,3818,91,1,1
26.4,43.9,1015.6,3933,47,0,0
21.5,55.5,1009.6,2574,22,0,0
27.4,41.4,1008.2,1243,89,0,0
20.7,82.4,994.2,453,55,1,0
22.5,71.3,1020.4,455,63,0,1
30.1,91.7,1019.5,2409,43,0,0
23.3,89.4,1013.6,1071,81,0,0
30.4,40.6,1012.6,3620,39,0,0
25.2,74.7,995.8,941,79,0,0
23.8,48.7,1013.6,4052,94,0,0
24.6,89.8,996.3,2081,73,0,1
30.0,96.7,1018.1,2603,48,0,1
23.9,80.9,1001.3,3871,65,0,0
27.2,63.5,995.6,304,89,0,0
24.9,92.3,997.6,3589,24,1,1
26.5,81.8,1003.9,439,23,0,0
23.1,64.1,1003.2,1175,83,1,0
37.7,98.4,1005.2,3743,33,0,1
28.3,83.1,1004.0,3728,50,1,1
25.7,61.3,992.3,2067,65,0,0
30.5,80.7,995.1,3544,23,0,0
20.3,50.5,991.5,2787,18,1,1
39.7,64.3,1007.0,1074,57,0,0
25.1,53.0,1018.4,219,89,0,0
24.5,60.1,1007.9,1924,62,1,0
28.1,96.6,1014.4,1179,53,1,1
39.8,78.1,1016.1,1566,7,0,0
23.7,53.2,1000.3,1651,87,0,0
35.3,89.1,1011.6,1541,14,0,0
31.7,64.4,1023.3,3916,38,0,0
38.6,55.9,1021.6,400,90,0,0
33.2,66.1,1017.3,3857,57,0,0
22.1,94.5,990.7,2275,10,0,1
31.3,99.0,1005.2,2274,21,0,1
24.6,40.5,1004.8,26,72,0,0
23.7,93.5,990.7,1605,5,0,1
38.2,60.3,990.8,667,40,0,0
20.7,44.8,1016.3,1177,82,0,0
36.3,62.8,1024.2,876,28,0,0
38.6,96.0,1016.8,3511,12,0,0
32.2,66.7,1016.1,74,39,0,1
35.5,71.4,1000.2,1186,9,0,0
20.6,84.8,1024.3,3649,78,1,0
21.8,44.7,998.8,3570,66,0,0
22.8,65.8,1013.1,1488,76,0,0
37.7,80.6,997.7,1974,97,1,1
29.8,60.5,1016.6,4076,33,0,0
30.1,49.4,1009.7,2948,86,0,0
22.6,64.7,991.3,2591,43,1,0
24.5,53.7,1010.7,3705,40,0,0
31.0,83.8,1015.1,578,8,0,0
20.6,73.9,1023.6,2662,61,0,0
32.2,61.6,1019.1,1699,27,0,0
36.5,40.0,1024.1,2084,24,0,0
24.3,78.4,1010.2,1311,41,0,0
29.0,97.1,996.3,1100,77,1,1
33.4,97.6,1011.5,3686,78,0,0
27.8,90.9,1008.4,1317,34,0,0
40.0,91.3,1017.3,1330,90,0,0
34.0,65.4,997.6,275,13,1,0
26.0,42.7,1000.8,1941,92,1,1
39.7,99.4,995.0,1163,48,0,1
24.1,74.0,1019.8,983,88,1,1
29.1,46.2,996.7,97,77,0,0
26.2,43.3,1017.8,1016,35,0,0
27.6,53.8,1008.5,2337,0,0,0
29.9,97.3,1005.2,1188,3,1,1
27.8,56.4,1008.2,262,99,0,0
26.0,90.2,1013.4,798,26,0,0
29.1,62.8,1017.3,2731,84,1,0
27.5,64.1,1011.9,1199,68,0,0
27.2,60.5,1011.6,1301,78,0,0
20.3,62.4,1014.5,470,58,0,0
21.8,67.2,1017.1,890,12,0,1
33.4,94.9,1020.7,3841,14,1,0
29.3,41.7,1005.9,96,51,0,0
31.6,62.4,1009.5,1160,15,0,0
32.4,95.4,1009.0,637,16,0,1
23.8,99.9,1003.5,3782,84,0,1
26.6,44.0,1003.6,3268,96,0,0
26.6,86.2,1004.6,430,37,1,1
36.0,67.5,997.3,2343,50,1,0
31.1,54.1,1022.6,3919,59,0,0
22.3,73.8,999.8,2028,53,1,0
35.4,94.3,1022.8,2315,57,0,0
34.8,54.5,1006.1,1602,0,1,0
30.7,61.5,1003.0,2482,85,0,0
38.1,86.9,997.7,2090,25,0,1
36.8,49.5,1024.2,817,17,0,0
34.8,65.9,1019.3,240,13,1,0
35.1,70.1,991.9,1875,22,1,0
27.9,53.4,1019.0,1604,45,0,0
25.5,50.7,1014.7,2924,75,1,0
20.1,68.0,1015.7,655,25,0,0
31.6,42.8,1013.6,1466,44,1,0
38.9,80.9,1013.3,1602,66,1,0
26.2,70.0,994.6,2085,34,0,0
23.0,59.9,995.6,3025,0,1,0
36.9,64.8,998.5,2897,78,1,0
21.8,74.9,1014.8,1852,11,1,0
25.2,55.4,1015.7,2068,50,1,0
37.3,84.3,991.3,2366,92,0,0
30.3,63.8,999.3,2488,63,0,0
23.5,95.5,1005.1,2631,66,0,1
40.0,43.7,992.2,1233,25,0,0
22.5,75.1,1017.0,3876,35,0,0
30.3,94.3,1010.7,1246,79,1,0
28.0,68.5,1017.8,3542,42,0,0
30.5,57.7,1003.3,1552,15,0,0
28.7,97.2,991.9,2489,73,0,1
24.7,63.6,1015.6,2331,27,0,1
20.8,41.1,998.2,4094,19,0,0
25.9,66.5,994.7,223,18,0,0
22.3,48.8,1014.7,1950,40,0,0
24.1,68.3,1001.2,3716,85,0,0
37.6,52.5,1001.4,2576,27,0,0
39.6,45.9,1006.6,3100,70,0,0
39.4,62.6,999.2,323,85,0,0
25.6,68.5,1017.4,3287,15,1,0
25.8,52.2,998.3,3564,9,0,0
30.0,43.4,995.7,2525,28,1,0
34.9,75.6,996.8,2765,95,0,0
32.0,78.4,1002.8,1565,85,1,1
35.5,73.5,1005.8,695,75,0,0
28.9,94.8,1008.0,153,82,0,0
36.8,65.0,1015.2,754,15,0,0
32.5,50.0,997.1,2040,54,0,0
30.9,89.6,1024.2,3410,51,0,0
28.6,87.4,1017.6,3353,45,0,0
38.0,85.4,1001.3,1986,84,1,1
20.2,62.1,996.0,3866,13,0,0
32.0,82.5,991.1,2880,99,0,0
21.3,89.7,994.0,3191,73,0,1
29.3,61.7,1006.2,2445,50,0,0
21.9,64.6,997.1,4081,19,1,0
31.9,79.9,999.6,1538,61,0,0
29.5,97.8,1008.6,374,73,1,1
36.4,52.0,1009.2,3628,91,0,0
36.0,64.0,997.9,3860,21,0,0
34.0,94.7,991.7,181,20,1,1
35.4,55.0,999.4,505,14,1,0
29.4,93.0,1009.9,1541,67,0,0
32.3,71.6,998.8,1101,76,1,0
25.3,89.2,995.9,484,88,1,0
35.5,53.9,1017.1,166,72,0,0
24.1,53.4,1016.5,3136,11,0,0
39.5,79.9,1015.5,1257,36,0,0
25.7,63.0,997.9,894,17,0,0
29.0,77.8,1005.4,490,88,0,0
29.8,45.4,997.9,2189,46,0,0
32.1,58.9,1007.2,1135,52,1,0
25.3,60.2,1012.1,3853,96,1,1
22.6,41.2,1010.7,1647,69,0,0
32.8,73.3,1007.3,2689,58,0,0
33.0,61.6,1015.3,2078,66,0,0
36.0,93.8,990.6,442,87,0,1
27.5,64.6,1001.0,2350,19,1,0
27.4,91.4,1022.3,1515,62,0,0
33.1,92.7,1010.8,2764,52,1,0
24.2,61.1,1017.5,223,1,0,0
22.0,87.9,1006.0,3888,84,0,0
25.3,81.6,996.0,2224,33,0,0
23.3,81.3,1016.4,2947,67,0,0
20.6,73.4,1005.4,883,51,0,0
34.6,86.6,1014.0,160,40,0,0
29.1,48.3,992.9,1656,47,0,0
34.2,87.1,1018.4,2942,86,1,1
35.0,68.7,1003.0,3441,95,0,1
40.0,96.1,999.4,4022,82,0,1
20.7,97.2,1003.6,2530,70,0,1
21.4,46.7,996.9,2389,49,0,0
39.8,57.5,1001.0,1216,86,0,0
30.2,71.7,993.7,3659,2,0,0
32.7,76.1,1015.5,3489,26,1,0
33.8,74.6,1024.9,1571,36,0,0
28.7,93.9,993.9,960,0,0,1
27.6,94.4,1020.1,3784,46,0,0
31.2,45.6,1022.8,2700,33,0,0
22.7,63.4,1011.8,280,100,0,0
30.7,85.4,1000.9,4,12,0,1
23.7,45.1,1016.7,2303,95,0,0
38.1,94.0,1010.5,1989,19,1,0
30.5,52.2,1019.8,2093,82,0,0
22.9,67.5,1006.8,203,83,1,1
37.1,41.3,1011.8,124,78,0,0
38.6,93.6,1012.2,3943,31,1,0
39.1,75.3,994.7,1467,46,1,0
24.6,71.3,1006.7,3204,62,0,0
20.7,88.2,994.6,2121,4,0,1
20.5,72.8,996.6,2197,87,0,0
35.9,76.2,998.9,3821,63,0,0
36.5,73.5,996.8,308,95,1,1
20.5,80.2,993.4,2032,85,0,1
23.0,47.1,1016.6,1820,25,0,1
39.1,86.4,1003.6,1779,77,1,0
38.8,99.0,1009.5,2411,63,1,1
27.9,76.6,997.4,2174,94,0,0
22.4,71.8,997.6,621,61,0,0
31.6,52.1,1002.1,1903,62,0,1
25.6,68.3,998.8,2716,100,0,0
28.7,43.5,992.2,3752,63,0,0
39.3,97.4,1003.0,1877,39,0,1
32.3,41.6,1011.9,1589,17,0,0
36.1,59.9,1007.9,794,10,0,0
25.9,53.1,1014.1,2664,67,0,0
29.6,69.2,993.6,722,75,0,0
26.7,56.1,999.0,2680,47,1,0
20.8,53.7,993.2,2281,87,0,0
